"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.400361430E2,1.646937013E0,6.794118881E-1,-1.977544546E0
2.400408304E2,1.339657903E0,9.472656250E-2,-2.014368534E0
2.400455178E2,1.458088160E0,-7.325744629E-1,-1.875031710E0
2.400502052E2,1.242004037E0,-1.395895958E0,-1.336337566E0
2.400548927E2,1.131949902E0,-2.038860321E0,-7.377272844E-1
2.400595800E2,1.099777222E0,-2.914788246E0,-3.800332248E-1
2.400642675E2,8.679283261E-1,-3.708011627E0,-1.369288564E-2
2.400689548E2,7.132825255E-1,-4.576482296E0,3.524831235E-1
2.400736423E2,6.065267324E-1,-5.376828671E0,7.959162593E-1
2.400783297E2,4.995077252E-1,-6.090097904E0,1.317650199E0
2.400830170E2,1.573567390E-1,-6.826474190E0,1.895255804E0
2.400877045E2,-2.434772253E-1,-7.586077690E0,2.362887383E0
2.400923918E2,-6.937481165E-1,-8.292501450E0,2.783958435E0
2.400970792E2,-1.236446381E0,-8.902842522E0,3.264821291E0
2.401017666E2,-1.785704017E0,-9.383830070E0,3.543292522E0
2.401064540E2,-2.260476112E0,-9.874274254E0,3.863816738E0
2.401111414E2,-2.498086452E0,-1.038366699E1,3.963055134E0
2.401158288E2,-2.636781216E0,-1.086882973E1,4.045880795E0
2.401205162E2,-2.738166809E0,-1.134400845E1,4.130767822E0
2.401252036E2,-2.844943047E0,-1.179479790E1,4.116754532E0
2.401298910E2,-2.966550827E0,-1.213993454E1,3.936476946E0
2.401345784E2,-2.974092245E0,-1.231264877E1,3.876749754E0
2.401392658E2,-2.724055290E0,-1.234655952E1,3.482799530E0
2.401439532E2,-2.378598213E0,-1.228952980E1,2.979061604E0
2.401486406E2,-2.095165730E0,-1.213204765E1,2.570762157E0
2.401533280E2,-1.830260754E0,-1.206537247E1,2.243188381E0
2.401580154E2,-1.712726831E0,-1.205591011E1,2.029430151E0
2.401627028E2,-1.661100626E0,-1.217050362E1,1.747106433E0
2.401673902E2,-1.651091695E0,-1.227513409E1,1.644305348E0
2.401720776E2,-1.754582644E0,-1.230294037E1,1.772759795E0
2.401767650E2,-2.158674479E0,-1.237842178E1,2.060211420E0
2.401814524E2,-2.687513828E0,-1.243959141E1,2.439420223E0
2.401861398E2,-3.304060459E0,-1.229548359E1,3.006282568E0
2.401908272E2,-3.439773560E0,-1.200376892E1,3.795007706E0
2.401955146E2,-3.922885895E0,-1.142612934E1,4.758264065E0
2.402002020E2,-4.280089378E0,-1.075892639E1,5.264899254E0
2.402048894E2,-4.793591499E0,-9.882777214E0,5.554078579E0
2.402095767E2,-4.975406647E0,-8.955620766E0,5.841338634E0
2.402142641E2,-4.954537392E0,-8.135172844E0,6.692312717E0
2.402189515E2,-4.807206631E0,-7.363866806E0,7.501342297E0
2.402236389E2,-3.652062416E0,-6.507533550E0,8.007274628E0
2.402283263E2,-2.956621647E0,-5.480100155E0,7.699723721E0
2.402330137E2,-2.539733648E0,-4.468323231E0,6.613227844E0
2.402377011E2,-2.029664040E0,-3.534486294E0,5.987165928E0
2.402423885E2,-1.078570485E0,-2.042878628E0,6.055541515E0
2.402470759E2,-3.043017387E-1,-3.144588470E-1,5.431183338E0
2.402517633E2,-6.450254917E-1,1.239324570E0,4.477896690E0
2.402564507E2,-1.201601028E0,2.647384644E0,2.908885479E0
2.402611381E2,-1.766484141E0,3.857632637E0,5.552375317E-1
2.402658255E2,-2.365015745E0,5.711949348E0,-1.761699557E0
2.402705129E2,-4.007179737E0,8.467959404E0,-4.382309437E0
2.402752003E2,-6.679301739E0,1.145553493E1,-7.610681057E0
2.402798877E2,-9.801603317E0,1.572565651E1,-1.050109768E1
2.402845751E2,-1.321129036E1,2.058781624E1,-9.102463722E0
2.402892625E2,-1.477439499E1,2.497041702E1,-3.869564295E0
2.402939499E2,-1.273543835E1,2.820052338E1,3.833226860E-1
2.402986373E2,-8.995976448E0,2.934330177E1,4.450638294E0
2.403033247E2,-4.744905472E0,2.861192894E1,5.069168091E0
2.403080121E2,-1.381463051E0,2.656801987E1,3.355668068E0
2.403126995E2,1.808526993E0,2.354780960E1,3.541007936E-1
2.403173869E2,3.555917263E0,2.077103233E1,-3.420301437E0
2.403220742E2,3.058263302E0,1.896811676E1,-6.793876171E0
2.403267616E2,2.703993320E0,1.685172844E1,-8.674385071E0
2.403314490E2,2.394935131E0,1.425950718E1,-9.328178406E0
2.403361364E2,2.460468292E0,1.169386673E1,-9.059065819E0
2.403408238E2,2.997211695E0,8.935100555E0,-7.919661522E0
2.403455112E2,1.464062810E0,6.514018059E0,-6.034215450E0
2.403501986E2,5.524860620E-1,5.018128395E0,-5.121828556E0
2.403548860E2,8.655866981E-1,3.935110092E0,-3.816716909E0
2.403595734E2,8.254758716E-1,2.915678024E0,-2.730494261E0
2.403642608E2,5.319935679E-1,2.389919281E0,-1.913163066E0
2.403689482E2,-1.206982136E-1,2.433701515E0,-1.753236532E0
2.403736356E2,-4.091402888E-1,2.511181831E0,-1.484183669E0
2.403783230E2,-6.381810904E-1,2.507765770E0,-1.120322347E0
2.403830104E2,-1.055928707E0,2.246737480E0,-7.805733085E-1
2.403876978E2,-8.291964531E-1,1.785788536E0,-6.262084842E-1
2.403923852E2,1.002238989E-1,1.029536247E0,-4.879387021E-1
2.403970726E2,6.325901151E-1,3.080339432E-1,-2.240965962E-1
2.404017600E2,6.773130894E-1,-5.126962662E-1,3.034250140E-1
2.404064474E2,1.076568604E0,-1.442161560E0,6.877204776E-1
2.404111348E2,1.118203878E0,-2.489865303E0,1.005056620E0
2.404158222E2,1.080218077E0,-3.498040676E0,1.369652033E0
2.404205096E2,1.249862909E0,-4.753629208E0,1.728295445E0
2.404251970E2,1.660814404E0,-5.811839581E0,2.334690094E0
2.404298844E2,1.964103699E0,-6.821063042E0,2.960043192E0
2.404345717E2,2.437433720E0,-7.762149334E0,3.601083040E0
2.404392591E2,3.138466358E0,-8.601587296E0,4.140073299E0
2.404439465E2,3.464607954E0,-9.262941360E0,4.219871044E0
2.404486339E2,3.525583029E0,-9.990180969E0,3.956233263E0
2.404533213E2,3.722800255E0,-1.060638809E1,3.588608027E0
2.404580087E2,3.983992100E0,-1.114519405E1,2.959099293E0
2.404626961E2,4.290263176E0,-1.145377254E1,2.493154764E0
2.404673835E2,4.531786919E0,-1.160895348E1,1.831423163E0
2.404720709E2,4.852462769E0,-1.175914478E1,1.418210268E0
2.404767583E2,4.994115829E0,-1.178012371E1,1.066471457E0
2.404814457E2,5.100086212E0,-1.169594669E1,9.769994020E-1
2.404861331E2,5.098654747E0,-1.156890011E1,9.008141756E-1
2.404908205E2,5.391704559E0,-1.131303978E1,8.327862024E-1
2.404955079E2,5.773819447E0,-1.111976814E1,7.341579199E-1
2.405001953E2,5.714055061E0,-1.097476673E1,4.655728936E-1
2.405048827E2,5.489686012E0,-1.080154228E1,3.233002424E-1
2.405095701E2,5.114507675E0,-1.074354362E1,3.405741453E-1
2.405142575E2,5.018460751E0,-1.073849201E1,4.933335185E-1
2.405189449E2,4.636311531E0,-1.071938229E1,6.574693322E-1
2.405236323E2,4.191863060E0,-1.081049252E1,8.189845085E-1
2.405283197E2,4.072140694E0,-1.097813606E1,1.284584165E0
2.405330071E2,4.119239807E0,-1.120291519E1,1.993221879E0
2.405376945E2,4.204403400E0,-1.136983776E1,2.750208855E0
2.405423819E2,4.332780361E0,-1.138323784E1,3.408385038E0
2.405470692E2,4.442305565E0,-1.129580975E1,3.920634747E0
2.405517566E2,4.403599262E0,-1.107424259E1,4.267908096E0
2.405564440E2,4.374370098E0,-1.070444202E1,4.626674652E0
2.405611314E2,4.177374840E0,-1.023461056E1,4.617646694E0
2.405658188E2,3.994858980E0,-9.765421867E0,4.574326992E0
2.405705062E2,3.626149416E0,-9.296974182E0,4.639358997E0
2.405751936E2,3.515962124E0,-8.786329269E0,4.845475197E0
2.405798810E2,3.344104052E0,-8.219364166E0,4.966423035E0
2.405845684E2,2.598943233E0,-7.591510773E0,5.326295853E0
2.405892558E2,1.657537222E0,-6.855082512E0,6.331287861E0
2.405939432E2,-2.950531840E-1,-5.852712154E0,7.382438183E0
2.405986306E2,-1.532296181E0,-4.613374233E0,8.805021286E0
2.406033180E2,-2.253817797E0,-3.251661777E0,9.965191841E0
2.406080054E2,-2.658319473E0,-1.886843681E0,9.961620331E0
2.406126928E2,-1.680454731E0,4.061317444E-2,8.814904213E0
2.406173802E2,7.509546876E-1,2.530301094E0,7.017412663E0
2.406220676E2,2.504668713E0,5.533778191E0,4.281017780E0
2.406267550E2,1.846601963E0,8.743762016E0,-1.253470659E0
2.406314424E2,9.313026667E-1,1.199638748E1,-1.061665630E1
2.406361298E2,4.225055873E-1,1.639941406E1,-2.342539787E1
2.406408172E2,-3.009516001E0,2.441284180E1,-2.416962051E1
2.406455046E2,-1.109499335E0,3.118240356E1,-1.381901646E1
2.406501920E2,7.297459841E-1,3.452177429E1,-4.041652203E0
2.406548794E2,-2.638109207E0,3.600294876E1,3.901668549E0
2.406595667E2,-4.115618229E0,3.495429230E1,7.511214733E0
2.406642541E2,-2.187132597E0,3.062410927E1,6.212838173E0
2.406689415E2,-1.587629318E0,2.499083710E1,1.532233357E0
2.406736289E2,-2.070352554E0,2.164106369E1,-1.467316508E0
2.406783163E2,-2.259478569E0,1.997439575E1,-4.519000053E0
2.406830038E2,-2.778542519E0,1.859287262E1,-7.256943226E0
2.406876911E2,-4.244707108E0,1.632015610E1,-9.195972443E0
2.406923786E2,-4.902251244E0,1.375473404E1,-1.034100914E1
2.406970660E2,-4.762065411E0,1.133178520E1,-1.048195267E1
2.407017534E2,-3.869180918E0,9.065285683E0,-1.040924835E1
2.407064408E2,-2.607400179E0,7.112668037E0,-9.765557289E0
2.407111282E2,-9.763423204E-1,5.999347687E0,-8.699810028E0
2.407158155E2,-1.341857910E-1,4.892477036E0,-7.250703335E0
2.407205029E2,-3.932881355E-2,3.591003418E0,-5.791827679E0
2.407251903E2,6.127014756E-1,2.472585678E0,-4.524648666E0
2.407298777E2,1.492175817E0,1.565740585E0,-3.085878849E0
2.407345651E2,1.930339813E0,7.268695831E-1,-1.465402365E0
2.407392525E2,1.539674878E0,-1.159210205E-1,-5.051137209E-1
2.407439399E2,1.477382183E0,-8.288507462E-1,3.063044250E-1
2.407486273E2,1.657382488E0,-1.349863052E0,7.378612757E-1
2.407533147E2,1.951526761E0,-1.865400314E0,9.068381786E-1
2.407580021E2,2.083145857E0,-2.466161728E0,1.074522495E0
2.407626895E2,2.071675539E0,-3.113774776E0,1.239781499E0
2.407673769E2,1.941597700E0,-3.803336620E0,1.305841923E0
2.407720643E2,1.645394206E0,-4.453512192E0,1.381938934E0
2.407767517E2,1.412892580E0,-5.155128002E0,1.491746902E0
2.407814391E2,1.196246028E0,-5.884204388E0,1.630689502E0
2.407861265E2,9.278088808E-1,-6.535658836E0,1.904602766E0
2.407908139E2,7.313234210E-1,-7.133577824E0,2.132435322E0
2.407955013E2,4.052647352E-1,-7.649475098E0,2.310681105E0
2.408001887E2,3.084623814E-2,-8.269914627E0,2.426523209E0
2.408048761E2,-4.736053944E-1,-9.013997078E0,2.553107500E0
2.408095635E2,-1.103860736E0,-9.738338470E0,2.762962341E0
2.408142509E2,-1.712505937E0,-1.032366753E1,2.740928888E0
2.408189383E2,-2.146892548E0,-1.091362953E1,2.668952703E0
2.408236257E2,-2.607872486E0,-1.138395309E1,2.551673651E0
2.408283130E2,-3.038337231E0,-1.184957027E1,2.565808535E0
2.408330004E2,-3.347685337E0,-1.227708530E1,2.534408092E0
2.408376878E2,-3.535869598E0,-1.257570744E1,2.500479460E0
2.408423752E2,-3.358663321E0,-1.257819939E1,2.511684418E0
2.408470626E2,-3.097755432E0,-1.250465393E1,2.673476458E0
2.408517500E2,-2.805292606E0,-1.250801277E1,2.856827497E0
2.408564374E2,-2.514259338E0,-1.245902157E1,2.999727011E0
2.408611248E2,-2.133494377E0,-1.245804501E1,3.303355694E0
2.408658122E2,-1.896584511E0,-1.244273090E1,3.624613523E0
2.408704996E2,-1.702273846E0,-1.260411644E1,3.752893686E0
2.408751870E2,-1.435164213E0,-1.280321312E1,3.907437563E0
2.408798744E2,-1.607382655E0,-1.289668274E1,4.187452793E0
2.408845618E2,-2.024067402E0,-1.295189476E1,4.381241798E0
2.408892492E2,-2.543049335E0,-1.268243217E1,4.688467026E0
2.408939366E2,-3.026875496E0,-1.228495121E1,4.839999199E0
2.408986240E2,-3.481493473E0,-1.179810143E1,4.906553745E0
2.409033114E2,-3.356779575E0,-1.134618950E1,5.336969852E0
2.409079988E2,-2.842895985E0,-1.090971375E1,5.776626110E0
2.409126862E2,-2.594145536E0,-1.034507465E1,6.038824558E0
2.409173736E2,-2.533377171E0,-9.432499886E0,6.310338974E0
2.409220610E2,-2.258745193E0,-8.473512650E0,6.266342640E0
2.409267484E2,-1.698861241E0,-7.472944260E0,6.027162075E0
2.409314358E2,-8.726391792E-1,-6.684033394E0,6.139040947E0
2.409361232E2,-4.009358883E-1,-5.986832619E0,6.355409145E0
2.409408105E2,-6.376281977E-1,-4.960724831E0,5.769950867E0
2.409454979E2,-5.727571249E-1,-3.453952789E0,4.637694836E0
2.409501853E2,-7.046303749E-1,-1.296043396E0,3.982672691E0
2.409548727E2,-7.259860039E-1,6.417598724E-1,3.583271503E0
2.409595601E2,-1.010599613E0,2.077816963E0,2.199705362E0
2.409642475E2,-1.407369971E0,3.434097290E0,8.376709223E-1
2.409689349E2,-2.159055710E0,5.156377792E0,1.261106879E-1
2.409736223E2,-4.689111710E0,7.617951393E0,-5.635112524E-1
2.409783097E2,-8.278200150E0,1.178885746E1,-3.144437790E0
2.409829971E2,-1.243463612E1,1.717488289E1,-5.114934921E0
2.409876845E2,-1.531153393E1,2.161882782E1,-3.113005400E0
2.409923719E2,-1.473163033E1,2.474456024E1,-4.720290005E-1
2.409970593E2,-1.129223251E1,2.641068649E1,3.161870480E0
2.410017467E2,-8.471253395E0,2.646547127E1,5.553844452E0
2.410064341E2,-6.020572186E0,2.504879379E1,3.884540081E0
2.410111215E2,-1.655542016E0,2.396910095E1,1.227151275E0
2.410158089E2,8.167613149E-1,2.394775963E1,-2.147785276E-1
2.410204963E2,1.269844890E0,2.338704681E1,-3.878814936E0
2.410251837E2,5.562003255E-1,2.129813766E1,-7.145148754E0
2.410298711E2,5.542684197E-1,1.873904419E1,-9.189457893E0
2.410345585E2,1.362194777E0,1.628848267E1,-1.045094872E1
2.410392459E2,1.930316687E0,1.373090935E1,-1.080016041E1
2.410439333E2,2.755043507E0,1.135780525E1,-9.896876335E0
2.410486207E2,2.477067947E0,9.422045708E0,-8.389105797E0
2.410533080E2,2.706566811E0,7.516718864E0,-5.638401985E0
2.410579954E2,3.150258303E0,5.149594307E0,-3.345625877E0
2.410626829E2,2.607122660E0,3.310717583E0,-2.244030714E0
2.410673703E2,2.110181808E0,2.224139214E0,-1.743671298E0
2.410720577E2,1.368002415E0,1.755185127E0,-2.109908819E0
2.410767450E2,1.183785200E-1,1.941385269E0,-2.522100449E0
2.410814325E2,-4.983748794E-1,2.084316254E0,-1.922569633E0
2.410861199E2,-7.527257800E-1,2.064794540E0,-1.285750985E0
2.410908073E2,-6.098657250E-1,1.916625023E0,-6.757311225E-1
2.410954947E2,6.967878342E-2,1.530119896E0,-1.271448135E-1
2.411001821E2,5.827953815E-1,9.915599823E-1,1.292629838E-1
2.411048694E2,1.187597275E0,3.822860718E-1,3.170099258E-1
2.411095569E2,1.520637274E0,-3.311834335E-1,5.206605196E-1
2.411142442E2,1.749461889E0,-1.105847359E0,7.001912594E-1
2.411189316E2,1.720670819E0,-2.032605171E0,7.777708173E-1
2.411236190E2,1.644582272E0,-3.039678097E0,1.144751072E0
2.411283064E2,1.861222029E0,-3.926227093E0,1.432578564E0
2.411329938E2,2.227405310E0,-4.835737228E0,2.014968395E0
2.411376812E2,2.298706770E0,-5.538641930E0,2.793179035E0
2.411423686E2,2.213668108E0,-6.240628719E0,3.405963182E0
2.411470560E2,2.459987402E0,-7.013292313E0,3.693027020E0
2.411517434E2,2.673909903E0,-7.856450081E0,3.675844193E0
2.411564308E2,2.946087360E0,-8.660007477E0,3.614651680E0
2.411611182E2,3.357318163E0,-9.385742188E0,3.357672453E0
2.411658056E2,3.854856014E0,-1.000505924E1,2.819313526E0
2.411704930E2,4.572478294E0,-1.058024788E1,1.946817994E0
2.411751804E2,5.104267120E0,-1.124042988E1,1.141184330E0
2.411798678E2,5.819158077E0,-1.179908562E1,6.169508696E-1
2.411845552E2,5.842312813E0,-1.206995010E1,2.442500889E-1
2.411892426E2,5.772039413E0,-1.217771530E1,-2.458596826E-1
2.411939300E2,5.646799088E0,-1.220868492E1,-5.435778499E-1
2.411986173E2,5.237058163E0,-1.201485634E1,-6.978995204E-1
2.412033048E2,5.418116570E0,-1.183082104E1,-9.971694350E-1
2.412079922E2,5.338723660E0,-1.157065582E1,-1.304027557E0
2.412126796E2,5.271817684E0,-1.130625439E1,-1.323171020E0
2.412173670E2,4.915870667E0,-1.098034096E1,-1.098480940E0
2.412220544E2,4.653132915E0,-1.080809212E1,-6.635040641E-1
2.412267417E2,4.042676926E0,-1.073675060E1,-3.575720191E-1
2.412314291E2,3.504475355E0,-1.078053379E1,-9.418022633E-2
2.412361165E2,3.521042824E0,-1.091535187E1,1.464542747E-1
2.412408039E2,3.656799555E0,-1.103584766E1,6.426484585E-1
2.412454913E2,3.672529697E0,-1.121359062E1,1.472348452E0
2.412501787E2,3.750154018E0,-1.131932259E1,2.273502111E0
2.412548661E2,4.177241802E0,-1.136257076E1,3.147822618E0
2.412595535E2,4.275259018E0,-1.128116989E1,4.067759991E0
2.412642409E2,4.264801502E0,-1.101307583E1,4.689818382E0
2.412689283E2,4.131857872E0,-1.050598049E1,4.932532787E0
2.412736157E2,3.876925945E0,-9.980153084E0,4.770956516E0
2.412783031E2,3.442983389E0,-9.497872353E0,4.653194427E0
2.412829905E2,3.097986698E0,-8.844195366E0,4.375904560E0
2.412876779E2,2.751231670E0,-8.119884491E0,4.319344521E0
2.412923653E2,2.019768238E0,-7.664374828E0,4.865821362E0
2.412970527E2,1.381233454E0,-7.329122066E0,5.489423275E0
2.413017401E2,5.620120764E-1,-6.750794411E0,5.816611290E0
2.413064275E2,-2.805455327E-1,-5.900952816E0,6.723351002E0
2.413111149E2,-7.108222246E-1,-5.157300949E0,7.862463951E0
2.413158023E2,-4.595025778E-1,-4.347488403E0,7.934235573E0
2.413204897E2,-2.421406806E-1,-2.931448936E0,7.612868309E0
2.413251771E2,-1.617271900E-1,-9.911432266E-1,7.676491261E0
2.413298645E2,4.630217552E-1,1.401137352E0,7.668118954E0
2.413345519E2,1.302519321E0,4.402559280E0,7.015683651E0
2.413392392E2,2.791726351E0,8.012410164E0,5.185717106E0
2.413439266E2,2.784084797E0,1.241133404E1,2.108801007E-1
2.413486140E2,2.209339142E0,1.711513138E1,-8.629356384E0
2.413533014E2,2.151747942E-1,2.305959702E1,-1.491246033E1
2.413579888E2,-2.664935350E0,3.004203033E1,-1.323622513E1
2.413626762E2,-1.057537317E0,3.452482605E1,-7.862928867E0
2.413673636E2,1.759942770E0,3.645482635E1,-2.080321789E0
2.413720510E2,2.393088341E0,3.713079071E1,5.286251545E0
2.413767384E2,7.199601531E-1,3.457509613E1,4.683210850E0
2.413814259E2,-6.701190472E-1,2.926957130E1,-2.521600246E0
2.413861132E2,-9.483768940E-1,2.444896698E1,-7.642505646E0
2.413908006E2,-5.731979012E-1,2.136054993E1,-9.395689011E0
2.413954880E2,-7.654197216E-1,1.952436829E1,-9.518047333E0
2.414001754E2,-2.008400917E0,1.733291245E1,-8.735258102E0
2.414048628E2,-3.334400892E0,1.453327942E1,-8.344163895E0
2.414095502E2,-3.929756165E0,1.148424530E1,-7.065193653E0
2.414142376E2,-3.880624771E0,8.959744453E0,-6.246798515E0
2.414189250E2,-3.445736408E0,6.399519920E0,-5.882187366E0
2.414236124E2,-1.942023754E0,4.864816666E0,-6.258374691E0
2.414282998E2,-3.893691301E-1,4.531469345E0,-5.933006763E0
2.414329872E2,4.123045802E-1,4.451659203E0,-5.025707245E0
2.414376746E2,1.418558121E0,3.817255020E0,-3.351800680E0
2.414423620E2,1.675706625E0,3.522560120E0,-1.801889539E0
2.414470494E2,2.057303905E0,3.567067146E0,-1.167329669E0
2.414517368E2,2.612612247E0,3.166769981E0,-2.067664415E-1
2.414564242E2,2.592329264E0,2.006967545E0,8.007479906E-1
2.414611116E2,1.892411232E0,1.073295593E0,1.165569067E0
2.414657990E2,1.350244284E0,2.030134201E-1,1.202021599E0
2.414704864E2,1.008824229E0,-6.565017700E-1,1.109586596E0
2.414751738E2,1.059924841E0,-1.572092056E0,9.545191526E-1
2.414798612E2,1.255570173E0,-2.758655071E0,7.458403111E-1
2.414845486E2,1.155894279E0,-4.000777245E0,6.747667789E-1
2.414892360E2,6.461213827E-1,-4.954317570E0,6.171849966E-1
2.414939234E2,5.202317834E-1,-5.753478527E0,8.179258108E-1
2.414986108E2,3.765703440E-1,-6.584836006E0,1.254047155E0
2.415032982E2,2.341881990E-1,-7.462698936E0,1.639212132E0
2.415079855E2,-1.129117012E-1,-8.301045418E0,2.074837208E0
2.415126729E2,-5.552824736E-1,-9.042697906E0,2.614990711E0
2.415173603E2,-1.031327963E0,-9.711798668E0,3.064780474E0
2.415220477E2,-1.522726774E0,-1.016520691E1,3.301246166E0
2.415267351E2,-2.111444473E0,-1.067578411E1,3.421220064E0
2.415314225E2,-2.730952501E0,-1.113362408E1,3.343765497E0
2.415361099E2,-3.056225777E0,-1.145276070E1,3.097043514E0
2.415407973E2,-3.274146557E0,-1.184368515E1,2.914950609E0
2.415454847E2,-3.710262775E0,-1.211996841E1,3.065015554E0
2.415501721E2,-3.948378563E0,-1.221960258E1,2.896461487E0
2.415548595E2,-3.815909863E0,-1.222871208E1,2.848798037E0
2.415595469E2,-3.378787518E0,-1.230490685E1,2.706361055E0
2.415642343E2,-3.066629648E0,-1.252921677E1,2.679584026E0
2.415689217E2,-2.955177307E0,-1.265761375E1,2.639688969E0
2.415736091E2,-2.651028156E0,-1.255620575E1,2.558245659E0
2.415782964E2,-2.464337111E0,-1.263620281E1,2.315613270E0
2.415829839E2,-2.485498428E0,-1.280651093E1,2.088744402E0
2.415876713E2,-2.393909216E0,-1.301441383E1,2.092810392E0
2.415923587E2,-2.280810356E0,-1.309738541E1,1.978466272E0
2.415970461E2,-2.534387589E0,-1.307483292E1,1.821808219E0
2.416017335E2,-2.308872700E0,-1.315728760E1,1.928426147E0
2.416064209E2,-2.078916073E0,-1.321091747E1,2.431514740E0
2.416111083E2,-2.395565033E0,-1.312126827E1,2.799528599E0
2.416157957E2,-2.968081713E0,-1.297479820E1,2.936260223E0
2.416204830E2,-3.472209454E0,-1.263793278E1,2.936479092E0
2.416251704E2,-3.650124311E0,-1.226389790E1,3.052883387E0
2.416298578E2,-3.396458149E0,-1.177139282E1,3.442864180E0
2.416345452E2,-3.443013430E0,-1.111277676E1,3.891522884E0
2.416392326E2,-3.871304512E0,-1.018800068E1,4.452421188E0
2.416439200E2,-4.294354439E0,-9.150456429E0,5.293927670E0
2.416486074E2,-4.627074242E0,-8.167731285E0,6.216305733E0
2.416532948E2,-4.602189541E0,-7.292357445E0,6.885801315E0
2.416579822E2,-3.315086842E0,-6.409170151E0,6.839090824E0
2.416626696E2,-1.903244138E0,-5.216759682E0,6.631700039E0
2.416673570E2,-4.706614017E-1,-3.772638798E0,6.197434425E0
2.416720444E2,4.195564389E-1,-1.560787201E0,6.246028423E0
2.416767318E2,1.710013390E0,2.038345337E-1,6.865957260E0
2.416814192E2,1.199244142E0,1.965997696E0,6.604969978E0
2.416861066E2,1.687449217E-1,4.017132759E0,5.903845310E0
2.416907940E2,-1.131564140E0,6.189838409E0,4.820149422E0
2.416954814E2,-2.138313770E0,9.411853790E0,2.919484138E0
2.417001688E2,-3.592175961E0,1.300869465E1,-1.539583802E0
2.417048562E2,-5.228567600E0,1.668894577E1,-7.464595318E0
2.417095436E2,-1.054565620E1,2.194286346E1,-1.021006870E1
2.417142310E2,-1.385426426E1,2.594726181E1,-7.515464306E0
2.417189184E2,-1.426341915E1,2.888944817E1,-3.264892340E0
2.417236058E2,-1.219759941E1,3.015898514E1,-3.964907527E-1
2.417282932E2,-7.634936333E0,2.993086243E1,3.645483255E0
2.417329806E2,-5.918377638E-1,2.816524506E1,6.380431652E0
2.417376680E2,2.588980675E0,2.566726875E1,4.464043140E0
2.417423554E2,1.836789846E0,2.334057617E1,-1.684540033E0
2.417470428E2,1.057660103E0,2.178664017E1,-7.114741325E0
2.417517302E2,4.356867671E-1,1.938392258E1,-1.000833511E1
